text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
                                                                                                                 0.01                                                                                   0.01,113.0,0.0392156862745098,0.9607843137254902,2.0,42.0,0.4296577946768061,0.2243346007604563
                                  0.01,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                 10−3                                                                                   10−3,113.0,0.0392156862745098,0.9607843137254902,2.0,42.0,0.4296577946768061,0.2243346007604563
                                  10−3,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                                                                                                        10−4,200.0,0.0196078431372549,0.9803921568627451,1.0,1.0,0.7604562737642585,0.2243346007604563
                                                                                                                 10−4,113.0,0.03418803418803419,0.9658119658119658,1.0,1.0,0.4296577946768061,0.5551330798479088
                                  10−4,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                      2,118.0,0.008403361344537815,0.9915966386554622,1.0,1.0,0.44866920152091255,0.5475285171102662
                                                                                                                                                                                                         1.4,201.0,0.014705882352941176,0.9852941176470589,1.0,1.0,0.7642585551330798,0.2243346007604563
                                   1.5,35.0,0.07894736842105263,0.9210526315789473,1.0,1.0,0.13307984790874525,0.8555133079847909
                                                                                                                  1.5                                                                                    1.2,114.0,0.029411764705882353,0.9705882352941176,2.0,43.0,0.43346007604562736,0.2243346007604563
    ratio                                                                          ratio                                                                                  ratio,4.0,0.08571428571428572,0.9142857142857143,3.0,79.0,0.015209125475285171,0.33460076045627374
                                    1                                                                                                                                                                     1,36.0,0.009852216748768473,0.9901477832512315,2.0,83.0,0.13688212927756654,0.22813688212927752
                                                                                                                      1,118.0,0.008403361344537815,0.9915966386554622,1.0,1.0,0.44866920152091255,0.5475285171102662
                                                                                                                                                                                                         0.8,201.0,0.014705882352941176,0.9852941176470589,1.0,1.0,0.7642585551330798,0.2243346007604563
                                         5       10              20           50                                          5        10              20           50                                             5        10             20           50,41.0,0.08536585365853659,0.9146341463414634,12.0,90.0,0.155893536121673,0.06463878326996197
                                                       Energy (keV)                                                                     Energy (keV)                                                                         Energy (keV),55.0,0.14163090128755365,0.8583690987124464,6.0,71.0,0.20912547528517111,0.11406844106463876
                                             SWIFT J2127.4+5654_60001110005                                                   SWIFT J2127.4+5654_60001110007                                                       SWIFT J2127.4+5654_60402008004,45.0,0.36099585062240663,0.6390041493775933,6.0,53.0,0.17110266159695817,0.08365019011406849
                                   0.1                                                                            0.1                                                                                    0.1,35.0,0.04411764705882353,0.9558823529411765,3.0,81.0,0.13307984790874525,0.2243346007604563
    normalized counts s−1 keV−1                                                    normalized counts s−1 keV−1                                                            normalized counts s−1 keV−1,4.0,0.36548223350253806,0.6345177664974619,12.0,57.0,0.015209125475285171,0.25095057034220536
                                  0.01,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                 0.01                                                                                   0.01,113.0,0.0392156862745098,0.9607843137254902,2.0,42.0,0.4296577946768061,0.2243346007604563
                                  10−3,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                 10−3                                                                                   10−3,113.0,0.0392156862745098,0.9607843137254902,2.0,42.0,0.4296577946768061,0.2243346007604563
                                  10−4,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                 10−4                                                                                   10−4,113.0,0.0392156862745098,0.9607843137254902,2.0,42.0,0.4296577946768061,0.2243346007604563
                                  10−5,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                 10−5                                                                                   10−5,113.0,0.0392156862745098,0.9607843137254902,2.0,42.0,0.4296577946768061,0.2243346007604563
                                                                                                                                                                                                          2,202.0,0.0049261083743842365,0.9950738916256158,1.0,1.0,0.7680608365019012,0.22813688212927752
                                    2                                                                             1.5,36.0,0.03418803418803419,0.9658119658119658,2.0,39.0,0.13688212927756654,0.5551330798479088
                                                                                                                                                                                                         1.5,201.0,0.014705882352941176,0.9852941176470589,1.0,1.0,0.7642585551330798,0.2243346007604563
    ratio                                                                          ratio                                                                                  ratio,4.0,0.08571428571428572,0.9142857142857143,3.0,79.0,0.015209125475285171,0.33460076045627374
                                   1.5,35.0,0.07894736842105263,0.9210526315789473,1.0,1.0,0.13307984790874525,0.8555133079847909
                                                                                                                      1                                                                                   1,118.0,0.009852216748768473,0.9901477832512315,2.0,42.0,0.44866920152091255,0.22813688212927752
                                    1,36.0,0.02702702702702703,0.972972972972973,1.0,1.0,0.13688212927756654,0.8593155893536122
                                   0.5                                                                                                                                                                   0.5,35.0,0.029411764705882353,0.9705882352941176,2.0,82.0,0.13307984790874525,0.2243346007604563
                                         5       10              20           50                                          5        10             20           50                                              5        10             20           50,41.0,0.08536585365853659,0.9146341463414634,12.0,90.0,0.155893536121673,0.06463878326996197
                                                       Energy (keV)                                                                     Energy (keV)                                                                         Energy (keV),55.0,0.14163090128755365,0.8583690987124464,6.0,71.0,0.20912547528517111,0.11406844106463876
                                             SWIFT J2127.4+5654_60402008006                                                   SWIFT J2127.4+5654_60402008008                                                       SWIFT J2127.4+5654_60402008010,45.0,0.36099585062240663,0.6390041493775933,6.0,53.0,0.17110266159695817,0.08365019011406849
                                   0.1                                                                            0.1                                                                                    0.1,35.0,0.04411764705882353,0.9558823529411765,3.0,81.0,0.13307984790874525,0.2243346007604563
    normalized counts s−1 keV−1                                                    normalized counts s−1 keV−1                                                            normalized counts s−1 keV−1,4.0,0.36548223350253806,0.6345177664974619,12.0,57.0,0.015209125475285171,0.25095057034220536
                                  0.01                                                                           0.01                                                                                   0.01,34.0,0.058823529411764705,0.9411764705882353,3.0,79.0,0.12927756653992395,0.2243346007604563
                                  10−3,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                 10−3,113.0,0.03418803418803419,0.9658119658119658,1.0,1.0,0.4296577946768061,0.5551330798479088
                                                                                                                                                                                                        10−3,200.0,0.0196078431372549,0.9803921568627451,1.0,1.0,0.7604562737642585,0.2243346007604563
                                  10−4,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                 10−4,113.0,0.03418803418803419,0.9658119658119658,1.0,1.0,0.4296577946768061,0.5551330798479088
                                                                                                                                                                                                        10−4,200.0,0.0196078431372549,0.9803921568627451,1.0,1.0,0.7604562737642585,0.2243346007604563
                                  10−5,34.0,0.10526315789473684,0.8947368421052632,1.0,1.0,0.12927756653992395,0.8555133079847909
                                                                                                                 10−5,113.0,0.03418803418803419,0.9658119658119658,1.0,1.0,0.4296577946768061,0.5551330798479088
                                    3                                                                                                                                                                    1.5,36.0,0.0196078431372549,0.9803921568627451,2.0,83.0,0.13688212927756654,0.2243346007604563
                                                                                                                  1.5,114.0,0.02564102564102564,0.9743589743589743,1.0,1.0,0.43346007604562736,0.5551330798479088
    ratio                           2                                              ratio                                                                                  ratio,4.0,0.09142857142857143,0.9085714285714286,4.0,78.0,0.015209125475285171,0.33460076045627374
                                                                                                                      1                                                                                   1,118.0,0.009852216748768473,0.9901477832512315,2.0,42.0,0.44866920152091255,0.22813688212927752
                                    1,36.0,0.02702702702702703,0.972972972972973,1.0,1.0,0.13688212927756654,0.8593155893536122
                                                                                                                  0.5,114.0,0.02564102564102564,0.9743589743589743,1.0,1.0,0.43346007604562736,0.5551330798479088
                                         5        10             20           50                                          5       10              20           50                                              5        10             20           50,41.0,0.08536585365853659,0.9146341463414634,12.0,90.0,0.155893536121673,0.06463878326996197
                                                       Energy (keV)                                                                     Energy (keV)                                                                         Energy (keV),55.0,0.14163090128755365,0.8583690987124464,6.0,71.0,0.20912547528517111,0.11406844106463876
"Figure A1. NuSTAR spectra, best-fit models (pexrav) and the residual data-to-model ratios. Spectra from both FPMA (black) and FPMB (red) modules are",0.0,0.8581081081081081,0.14189189189189189,22.0,1.0,0.0,0.43726235741444863
given. The best-fit spectral parameters are given in Tab. 2.,0.0,0.85,0.15000000000000002,10.0,1.0,0.0,0.7718631178707225
"                                                                                                                                                                                                                                        MNRAS 000, 1–8 (2020)",232.0,0.07114624505928854,0.9288537549407114,4.0,1.0,0.8821292775665399,0.03802281368821292
avr_spaces,70.65625,1.0,0.0,1.0,1.0,0.26865494296577946,0.9619771863117871
